25000	25000	0.09359693792246308
8333	25000	0.09065613892887148
2777	25000	0.06932675740312548
925	25000	-0.004891498384005601
308	25000	0.08511351693163999
102	25000	0.049895096389142045
34	25000	0.06647605733806741
11	25000	0.05780669037714964
3.8	25000	0.04918456674681887
1.3	25000	0.06253016487534609
0.4	25000	0.047628450759856035
0	25000	0.06479470407598632
25000	5000	0.09224910399053267
8333	5000	0.06526492632470958
2777	5000	0.014100423879084351
925	5000	0.01658645482100295
308	5000	0.0031398856818846553
102	5000	0.06137166684373073
34	5000	0.007096174477709429
11	5000	0.01383195055999366
3.8	5000	0.014592498799208056
1.3	5000	0.015367861605650374
0.4	5000	-0.023509199636459373
0	5000	0.011423016436600566
25000	1000	0.11745907059045183
8333	1000	0.12026392740789829
2777	1000	0.06451830150334795
925	1000	0.06288875892544907
308	1000	0.012142738378142982
102	1000	0.012011484484283857
34	1000	0.03483655783147647
11	1000	0.046776170078323916
3.8	1000	-0.04263239154940075
1.3	1000	0.06454724141345632
0.4	1000	0.059837264479104216
0	1000	0.026421103927976877
25000	200	0.32005533207685255
8333	200	0.15246147277458885
2777	200	0.02234715337102731
925	200	0.029649221778327652
308	200	0.024237420562445315
102	200	0.014756708966441677
34	200	0.008343744228469724
11	200	0.012673298535111985
3.8	200	0.011022966103377774
1.3	200	0.009755404444939313
0.4	200	0.013287111497009655
0	200	0.0147322681947285
25000	40	0.7234009300938389
8333	40	0.5524188556967584
2777	40	0.30678662268520684
925	40	0.1654824376103757
308	40	0.10608541190479742
102	40	0.06636757622223904
34	40	0.043527990507311494
11	40	0.04964156240023506
3.8	40	0.026768943510624827
1.3	40	0.0460438038678571
0.4	40	0.03791394733446089
0	40	0.013665940047569332
25000	8	0.7114804184652407
8333	8	0.6603576425761956
2777	8	0.5438941888302625
925	8	0.5050749664780998
308	8	0.4650666968725463
102	8	0.4500697941586456
34	8	0.23980341764709137
11	8	0.07117601126281813
3.8	8	0.05653605892776632
1.3	8	0.046588908164049175
0.4	8	0.039146006531297746
0	8	0.03959490070637141
25000	1.6	0.835041956741237
8333	1.6	0.7509405512302918
2777	1.6	0.721121160520008
925	1.6	0.6474065903522083
308	1.6	0.5644682004174981
102	1.6	0.4847460911525234
34	1.6	0.35385436163621314
11	1.6	0.18505430930597716
3.8	1.6	0.09419422691209445
1.3	1.6	0.05969996220387542
0.4	1.6	0.028696670652103233
0	1.6	0.0475901044731796
25000	0	1.
8333	0	0.7450251488398573
2777	0	0.5806522782346747
925	0	0.6149568120690467
308	0	0.6979233785041236
102	0	0.5906812790636327
34	0	0.31352924505035523
11	0	0.23949139466635289
3.8	0	0.11417609598858589
1.3	0	0.07039295727517066
0.4	0	0.05935514934317912
0	0	0.057949155009222486
