25000	25000	0.5819201322543909
8333	25000	0.4169466447397934
2777	25000	0.23277784059610074
925	25000	0.06552881229833563
308	25000	0.05543508079092222
102	25000	0.033276590505993166
34	25000	0.040698227600735395
11	25000	-0.0019105520779539435
3.8	25000	-0.00033899909728230974
1.3	25000	0.004160185645311282
0.4	25000	0.007372405175938348
0	25000	0.047168258550208494
25000	5000	0.5713137266514792
8333	5000	0.44141963109216
2777	5000	0.3470810931524438
925	5000	0.22206066862746093
308	5000	0.08160752259776446
102	5000	0.05107229893914103
34	5000	0.05368812628617118
11	5000	0.05547928864621973
3.8	5000	0.055957475901135686
1.3	5000	0.06488409664703493
0.4	5000	0.06399375732071162
0	5000	0.05744843429670285
25000	1000	0.6745625661017018
8333	1000	0.5576602156536126
2777	1000	0.4724792691733384
925	1000	0.36368103228061016
308	1000	0.24529534924180138
102	1000	0.09901967777820245
34	1000	0.05662462177301526
11	1000	0.02345864047652589
3.8	1000	0.025039661958977114
1.3	1000	0.024799063568380554
0.4	1000	0.025486853842738928
0	1000	0.02560618439764479
25000	200	0.5730486239462943
8333	200	0.6431699674417829
2777	200	0.5380085724701059
925	200	0.44192384550303426
308	200	0.36324602110616416
102	200	0.24254443165919062
34	200	0.09116406777360969
11	200	0.09448704330760634
3.8	200	0.09605683105944511
1.3	200	0.09530847387673502
0.4	200	0.09697119769536007
0	200	0.0951532741692554
25000	40	0.7888775274451321
8333	40	0.6658493870170801
2777	40	0.5737916100321971
925	40	0.4938993957264439
308	40	0.41533619628616353
102	40	0.3245156206015885
34	40	0.13675842012765155
11	40	0.07975106186394175
3.8	40	0.06464822185788711
1.3	40	0.06648435263133194
0.4	40	0.07022914678265935
0	40	0.06861412730141983
25000	8	0.7959408500262373
8333	8	0.6841187645003208
2777	8	0.5809513497741435
925	8	0.50180007476795
308	8	0.4321264033950505
102	8	0.33941184893881104
34	8	0.1712603447009407
11	8	0.05570530503296551
3.8	8	0.04566726151037636
1.3	8	0.04727828180900254
0.4	8	0.049272146956455515
0	8	0.049895139734062136
25000	1.6	0.7517234704722223
8333	1.6	0.6562309210737322
2777	1.6	0.573896766797811
925	1.6	0.49449913029245574
308	1.6	0.4316118290788335
102	1.6	0.3420021642188303
34	1.6	0.20138449560538146
11	1.6	0.10003229125159843
3.8	1.6	0.06562506623903792
1.3	1.6	0.05630169428367648
0.4	1.6	0.054351971987171094
0	1.6	0.05274725623955986
25000	0	0.7314735179797114
8333	0	0.6842290942884032
2777	0	0.5944023909339632
925	0	0.5212829681246112
308	0	0.4478867059888552
102	0	0.3596626207990763
34	0	0.21924602106757426
11	0	0.11125326468620528
3.8	0	0.0654536815161972
1.3	0	0.054165576663510843
0.4	0	0.05145586663707574
0	0	0.05067564054572595
