C12,C6,F(EYFP/OD),F(ECFP/OD),F(mRFP1/OD),F(EYFP/ECFP),F(EYFP/mRFP1),F(ECFP/mRFP1),P(EYFP/OD),P(ECFP/OD),P(mRFP1/OD),P(EYFP/ECFP),P(EYFP/mRFP1),P(ECFP/mRFP1),mu,K,lag
2.5,2500,1036.44863912794,13405.5383843784,66.8947343039228,0.0672943867448204,15.428997281162,208.035981169304,0.154285203022082,2.20008892733897,0.0099579152054007,0.0610378679941693,15.428997281162,229.360137136222,0.0119789803679133,3.2800912195631,128.390424550194
0.0,2500,1074.50575157579,13516.2327704977,70.4501174770572,0.0683916933299663,15.2141518700637,200.751962827955,0.150187645723377,2.07786950904875,0.00984707366088791,0.0621822186998509,15.2141518700637,220.7989191153,0.0114352415488594,3.2232185394079,117.679353511265
25000,250,8415.35449287087,862.417605064893,56.8413945419892,9.18899302465593,147.190814575058,15.5397503800696,1.54911970351194,0.176440212132862,0.0104635074297449,8.26800111923499,147.190814575058,17.2707593755825,0.0139663205223934,3.11043703850203,129.28714833846
2500,250,5993.96750256055,1966.19075280879,67.6152780475843,2.80023301260562,89.2858495136762,30.2992604057748,0.919288173439931,0.332839904365678,0.0103700804894994,2.53700732400241,89.2858495136762,33.4429421795806,0.0122437158101746,3.15927790338223,129.005533640384
250,250,1079.57158904278,9272.01973266829,71.4149826376035,0.0972451141011996,14.7588370228008,136.473097202751,0.171632335333519,1.62924795003411,0.0113536891599403,0.0879837805801761,14.7588370228008,150.838504798415,0.0125687317533207,3.1548986451991,147.388852803089
25,250,1052.90005416875,13016.3046826165,79.9157022749956,0.0702815525045468,12.8955094160093,167.944643157959,0.152578050404088,2.07743576760767,0.0115807592577426,0.0638125883784447,12.8955094160093,184.969933925303,0.0117444929718068,3.21340274886347,145.246399849239
2.5,250,1057.15258437711,13817.9077716753,82.4639960540118,0.0665261990775861,12.5717743486101,173.361303101233,0.148562335091746,2.13619037327459,0.0115887185973244,0.0604736369438885,12.5717743486101,190.712335908679,0.0114810881477553,3.21653943283078,145.657702380907
0.0,250,1005.06255421348,11308.1373772945,75.4231288151842,0.0750001788114263,13.1437766480573,156.909241842282,0.140807308827716,1.74260408452276,0.010566633636195,0.0681846714983129,13.1437766480573,172.593354734101,0.0114548994925213,3.19871236103027,127.250568156291
25000,25,9275.21786636716,962.380551562492,63.0519685547785,9.08731946924512,146.471845398177,15.6903549800563,1.50156954451933,0.172318467906479,0.0102075139439208,8.21622154096682,146.471845398177,17.3538733806897,0.0127352529058593,3.17822503126488,114.219156776258
2500,25,9528.46925450182,1080.59489250805,66.1370215670571,8.37358054600719,140.841692035597,16.4719859257927,1.45417080166261,0.181989406353782,0.0100933867867923,7.58787709113034,140.841692035597,18.1776140079484,0.012199583793671,3.18211985816674,126.383746671315
250,25,8812.17132518106,1245.99636095537,70.2933476726194,6.78333077743127,123.917307973077,17.9436120274311,1.37081693083287,0.214052230778339,0.0109347977426628,6.14237798948023,123.917307973077,19.8160152195809,0.0123711447291337,3.1970564288027,143.115333730284
25,25,3078.27944262115,2459.55958025724,75.943600639606,1.05703272506317,39.5305148289974,33.95514548117,0.46859641805513,0.413140063308463,0.011560646100286,0.957942388744245,39.5305148289974,37.4674932225594,0.01217697329995,3.21679741145723,144.992823117816
2.5,25,830.371923458218,3559.88644426167,69.5844566170358,0.197167808196753,11.5661442302613,53.0983426059539,0.12766998736729,0.60417918096514,0.0106986356911713,0.178616903568273,11.5661442302613,58.6130630491784,0.0122659607965304,3.21914212901313,138.890389960058
0.0,25,871.185531182322,3526.92819753214,73.1187719075023,0.20590089172569,11.6713868206805,50.6719981709196,0.1311416801244,0.585586265502231,0.0110067468448071,0.186678392714082,11.6713868206805,55.8897548732101,0.0120775803529556,3.15603314612982,127.905786088494
25000,2.5,9701.06989147054,1012.99982132808,62.6799987837672,9.0828441370438,153.051237489161,16.4549658784164,1.66630755114164,0.192877163327218,0.0107662511916104,8.19381113168028,153.051237489161,18.2403387083419,0.0132913852672773,3.08967818905905,146.214479175558
2500,2.5,10110.5597988576,1178.74274668103,70.8318514772923,8.24384301042292,140.554966823251,16.6986777983301,1.5144047635802,0.194700768236734,0.0106095107911372,7.47563082108146,140.554966823251,18.4146704867849,0.0120335533841341,3.18205885894119,146.720768106316
250,2.5,10208.695783472,1386.88455805634,81.8714412624704,7.17508781343341,121.048177209875,16.762343488735,1.49895983779719,0.224394773499896,0.0120213203447303,6.5114023298022,121.048177209875,18.4708731543334,0.0118588459841855,3.18437987276781,164.742665725383
25,2.5,4220.33214224438,1363.80483186854,77.1512885802966,2.9741074329407,52.3704839891026,17.4089872618129,0.624607551397646,0.222482848212231,0.0114183613571431,2.69819256004541,52.3704839891026,19.1892154703949,0.0119281230243866,3.19444462376094,153.976775513071
2.5,2.5,1076.78953916154,1487.65438915525,83.4421813891927,0.682436708227291,12.3624082864016,17.8364271440532,0.158614594648359,0.241501642165998,0.0122913041929506,0.619236656506029,12.3624082864016,19.656834747807,0.0118868450797705,3.2063853112972,154.625732891904
0.0,2.5,818.938620511129,1538.6517794673,83.192237088842,0.502093582776064,9.43625089597414,18.5387075337278,0.122140944410505,0.253023855621565,0.0124077411312118,0.455379489571734,9.43625089597414,20.4404596579458,0.0119958656651704,3.15460857609388,152.952808178355
25000,0.0,11412.1785017801,1166.06332747203,77.141344019131,9.38080511618853,144.540809505476,15.2132986219427,1.64200443510646,0.184733128317852,0.011099233068404,8.51967907655184,144.540809505476,16.7509818462064,0.0116828469061861,3.15911668856937,132.06788389669
2500,0.0,11411.6570019896,1314.66786935955,78.5819944106542,8.3864147295936,141.376504614388,16.6758382286976,1.67167926077123,0.212194590112456,0.0115113773839705,7.61136102215029,141.376504614388,18.3739143291826,0.0118384617538867,3.20397400481328,155.523832063135
250,0.0,10619.5419266052,1344.63102282589,80.2288738944259,7.65187773638385,129.0963168701,16.686786717801,1.59443545340642,0.222651441073941,0.0120456947962762,6.9381997256634,129.0963168701,18.403225163069,0.0120545889282808,3.18809028164938,160.606439784476
25,0.0,4264.0500837348,1248.65815439783,72.6122389132494,3.26808744688777,57.4055202306347,17.2751641153517,0.662868382403947,0.214360099585651,0.0112879437168797,2.95936330028064,57.4055202306347,19.0773288913034,0.0123650897394669,3.15214533060423,153.261023349725
2.5,0.0,1035.54732813564,1199.23207220714,68.7629513088275,0.823904562100408,14.5022641629849,17.3523061866727,0.177542333175677,0.227898149565438,0.0117892581823316,0.743312290586085,14.5022641629849,19.2336981524821,0.0132737179434471,3.12600401160762,161.402175050898
0.0,0.0,707.95100911125,1207.21932275259,69.5985213393649,0.559346429536687,9.82007618799038,17.237402318041,0.109989991895486,0.207119906590176,0.0108130939846596,0.506518336257769,9.82007618799038,19.0352031721453,0.0123597943438844,3.18114305243122,139.997267613882
