C12,C6,F(EYFP/OD),F(ECFP/OD),F(mRFP1/OD),F(EYFP/ECFP),F(EYFP/mRFP1),F(ECFP/mRFP1),P(EYFP/OD),P(ECFP/OD),P(mRFP1/OD),P(EYFP/ECFP),P(EYFP/mRFP1),P(ECFP/mRFP1),mu,K,lag
250,250,25317.644623776,18197.6277653102,53.4821855358492,1.36331398207661,477.291636887267,345.396887391884,3.16465048120757,2.49115660221125,0.00668515680297968,1.24483585410276,477.291636887267,378.270279085506,0.0105189048324041,3.1949454483182,160.473454719496
25,250,10093.3797186327,20847.1190520252,56.1384880089677,0.468241107265467,178.616660819291,369.748274456506,1.50001092177217,3.41551332854924,0.00834292848309038,0.424734373345881,178.616660819291,407.622627943092,0.011964435066651,3.0924260045361,167.802828617379
2.5,250,2300.14355495527,22075.1341019553,63.9738861537196,0.0992257509396438,35.4303801026224,343.853399249851,0.332487880011096,3.51413065375232,0.00924748446134923,0.0901012295631271,35.4303801026224,378.675317963457,0.0117229007399323,3.04870197285573,161.437217809813
0.0,250,1342.69083351967,25577.2837581996,78.5675562916764,0.0501514976985244,16.5685597296604,321.798894464464,0.170111094398795,3.55073754122941,0.00995405096345302,0.0457695214293476,16.5685597296604,352.607936703792,0.0106262622174865,3.06004296173135,155.628600244436
25000,25,21733.5036837481,3321.11483615121,52.5979491888044,5.66871985810646,417.677163566407,67.8641970673284,3.38600021217997,0.571442683672404,0.00819456769166492,5.13278941999331,417.677163566407,74.9501080390156,0.0123848766367316,3.06781476322389,145.081923074887
2500,25,20485.3056262929,3791.84900641031,49.5881959552375,4.96629968160911,411.023576484645,76.9146764890442,3.20412258327379,0.655109907085478,0.00775612829129827,4.49610521587517,411.023576484645,84.9582727757084,0.0124204613117458,3.07085395574469,157.681914169464
250,25,18482.2026844512,4721.16011855713,49.0597703991177,3.65132322736864,372.537440588497,96.6829490439488,3.03075040929519,0.856682641284156,0.00804492417682137,3.29970782406624,372.537440588497,106.985441244201,0.0128542217468131,3.08463864665691,169.044198973572
25,25,8411.53735894198,4844.35374596223,51.6405358767042,1.59089337074922,162.90874793446,96.0718787951184,1.45725298527022,0.930618731785744,0.00894644128130543,1.43471192007895,162.90874793446,106.530177209489,0.0133735089728536,3.03834524466703,151.307089429439
2.5,25,1974.7503027303,5401.61885811984,68.5964661274247,0.339967425142458,28.0331468510963,79.5268496719979,0.292322272678191,0.881375063629515,0.0101543343724708,0.308425445819337,28.0331468510963,87.6598824096939,0.0119299215652983,3.00101957574098,145.179052301716
0.0,25,1084.80822546349,6817.71489301224,84.3136054829539,0.140438480052776,11.6215456291258,80.3058347271909,0.138576915422539,0.954599397482129,0.0107704929790596,0.128127313712315,11.6215456291258,88.022054327766,0.0106923648319542,2.99191009291103,145.948472024265
25000,2.5,25666.5679901783,3973.57395921547,62.8109994446622,5.79802982133232,411.925069174917,66.393394344416,3.43233210579324,0.583454325059667,0.00839957294147677,5.28051625648681,411.925069174917,72.9002358198425,0.011065318212146,3.0764548830469,143.711854125297
2500,2.5,20870.9464600717,2303.79732090896,49.692883305871,8.32785821978101,416.48280725304,47.0895798864594,3.32559593210205,0.405764392207176,0.00791811003360981,7.53409331665678,416.48280725304,52.0507682134076,0.0125893558749421,3.11081498085002,156.415216199661
250,2.5,16438.4883691668,1123.87608574288,45.8681283420964,13.8053100395663,356.416833587893,25.0346652053772,3.01984810304071,0.22944346235791,0.00842624803772806,12.4225892907912,356.416833587893,27.8211978845002,0.013945977865794,3.05911658981252,164.134455782176
25,2.5,8011.93746384628,1095.07358759707,52.1829517011112,7.0696816287363,152.818407583591,21.102114545288,1.48352899493388,0.225405570779078,0.009662447097118,6.3597054764263,152.818407583591,23.4578837151029,0.0140246869752431,3.01379224726009,161.788553141694
2.5,2.5,1644.38204123877,1146.70119281166,59.4228831564916,1.37291146583444,26.8174620690185,19.2573539853918,0.25830348213366,0.198996252891916,0.00933428926661128,1.24272613944448,26.8174620690185,21.2747131077452,0.0124592905826983,2.9851945623304,142.465306979272
0.0,2.5,963.89226715573,1447.23616614159,77.4418461188102,0.609056491687686,11.1174780675232,18.2021695243234,0.127596356547127,0.210273592879226,0.0102514541777592,0.55490932802559,11.1174780675232,19.9783080796899,0.0109816919542769,2.96170238621459,136.725222082375
25000,0.0,21359.3240313664,3028.24076961769,49.5612654809492,6.1604913109138,436.091410412188,64.4546474181954,3.32311708462347,0.520304207191562,0.00771081930371208,5.57836018934058,436.091410412188,71.1808276788136,0.0123724247219413,3.17243173778502,144.0199996917
2500,0.0,21204.5262257274,2078.59159718419,50.6736204691776,9.22555362951936,415.494255913294,42.4839690003093,3.27687926676177,0.354648948813023,0.00783093828739893,8.35593004196474,415.494255913294,46.9053872446058,0.0123117468900354,3.15238742867559,149.847387976751
250,0.0,17666.6754538832,950.35999167029,48.3559376661286,17.8964314277822,366.613611750031,19.9569396275119,2.95888117504424,0.176271763476533,0.00809883410353087,16.1601180999145,366.613611750031,22.1011999630155,0.0130519655800649,3.0815712929762,155.475196963692
25,0.0,7950.92643759044,934.538773365637,51.6486972501328,8.3093385158557,153.889848631845,18.2196220490512,1.46264311960656,0.191062038934716,0.0095012338829339,7.47670087566012,153.889848631845,20.2486377018725,0.0139596404552187,3.05491435886218,155.855709507677
2.5,0.0,1382.05819067758,805.806787618173,46.6515687092072,1.64035415296227,29.0500992509133,17.3443008981286,0.269087063937879,0.174733310411163,0.00908307170908797,1.47285274938492,29.0500992509133,19.3167959392776,0.0145326991004744,2.96514848237638,147.587938137504
0.0,0.0,773.084136988719,1078.94320564923,64.0662909808166,0.686107088488457,11.3142390943131,16.4437673274594,0.117768317738927,0.181368203899976,0.00975958366184077,0.621771838563274,11.3142390943131,18.1452176266048,0.0121833502499284,2.95297749208551,143.336471650055
