400.056790123457,380.101728395062,393.700740740741,378.568395061728,380.941234567901,368.273086419753,397.316049382716,378.765925925926,365.907160493827,351.542716049383,375.712098765432,359.352592592593,393.307654320988,371.235061728395,390.284444444444,369.026666666667,406.022222222222,383.09975308642,417.868148148148,393.849382716049,159.424197530864,158.746172839506,159.080987654321,158.228148148148,156.360493827161,156.375802469136,158.622716049383,158.64,156.764938271605,155.85975308642,157.531358024691,156.557037037037,158.210864197531,157.764444444444,157.833580246914,156.167407407407,159.086419753086,156.842962962963,158.428148148148,156.900740740741
400.515555555556,382.542222222222,398.935802469136,381.938271604938,386.063209876543,371.980740740741,399.621234567901,384.000493827161,370.633086419753,357.00987654321,384.047407407407,366.927407407407,401.388148148148,378.763456790124,397.673086419753,378.007407407407,414.73975308642,392.216790123457,423.659259259259,402.562469135803,146.066172839506,145.595061728395,146.038024691358,145.145185185185,144.81975308642,144.953580246914,145.513580246914,146.205432098765,144.975308641975,144.234567901235,145.614320987654,145.143703703704,146.873086419753,146.230617283951,146.71012345679,145.477530864198,147.964938271605,146.515061728395,148.746666666667,147.742222222222
405.104197530864,386.217283950617,405.325925925926,386.733827160494,390.358518518519,376.782222222222,403.104197530864,388.861234567901,376.518024691358,361.920493827161,389.257777777778,372.912592592593,406.042469135803,383.299259259259,403.28,384.245432098765,422.179259259259,400.060740740741,430.057283950617,408.818271604938,146.816296296296,146.16987654321,147.343703703704,145.913086419753,144.783703703704,145.364938271605,145.712592592593,146.487901234568,145.791604938272,145.492345679012,147.200987654321,146.187654320988,147.935308641975,147.00987654321,148.415308641975,147.057283950617,149.952098765432,147.750617283951,149.487407407407,149.40987654321
409.912098765432,391.421728395062,407.077037037037,389.395555555556,392.817777777778,379.205925925926,406.694814814815,391.64987654321,379.291851851852,364.73975308642,393.578765432099,377.331358024691,410.345185185185,388.331358024691,406.621234567901,387.241481481481,425.767901234568,404.496790123457,433.500740740741,412.117037037037,147.56987654321,146.676543209877,147.372345679012,146.713580246914,145.464197530864,146.79012345679,145.920987654321,147.954567901235,146.264691358025,146.424691358025,147.822716049383,147.308148148148,148.633086419753,148.17037037037,148.898271604938,147.666172839506,151.194567901235,149.123456790123,151.095802469136,151.092839506173
412.900740740741,393.143209876543,409.165432098765,391.227160493827,394.690864197531,381.109135802469,407.021728395062,392.948148148148,381.222716049383,366.98962962963,396.178271604938,378.921481481481,413.741234567901,388.215802469136,408.634074074074,389.601975308642,429.796543209877,405.354567901235,435.155555555556,412.581234567901,147.939259259259,146.434074074074,148.104691358025,147.055802469136,145.764444444444,146.510617283951,145.69975308642,148.065679012346,146.784691358025,146.926913580247,148.746172839506,147.148148148148,149.666172839506,148.318024691358,149.955555555556,149.071604938272,152.611851851852,150.190617283951,153.400987654321,153.607407407407
415.971358024691,394.712592592593,412.837037037037,393.21037037037,397.087901234568,381.814320987654,409.045925925926,396.373333333333,383.097283950617,368.494320987654,398.49037037037,379.17975308642,415.453333333333,390.758024691358,410.701728395062,390.374814814815,430.462222222222,408.478518518519,436.425185185185,415.67950617284,148.720987654321,147.781728395062,149.305185185185,147.957037037037,146.617777777778,146.886419753086,147.21975308642,148.717037037037,147.32,147.213827160494,148.932345679012,147.991111111111,150.197037037037,148.874074074074,151.29037037037,150.254320987654,155.505185185185,152.487407407407,156.609382716049,158.085432098765
417.356049382716,398.33975308642,415.402962962963,395.077530864198,398.951111111111,383.614320987654,412.702716049383,397.427160493827,385.58962962963,370.430617283951,400.572839506173,381.346666666667,416.337283950617,391.794567901235,412.171358024691,393.58962962963,431.578765432099,409.920493827161,438.68987654321,417.655802469136,148.890864197531,148.268148148148,149.236049382716,148.547160493827,147.021728395062,147.886419753086,147.266172839506,149.694814814815,148.240987654321,148.395555555556,149.762469135802,149.332839506173,151.215308641975,151.056296296296,153.173333333333,152.888888888889,161.275061728395,155.818271604938,162.614320987654,164.966419753086
419.950617283951,400.756049382716,416.467160493827,396.693827160494,400.567901234568,384.877530864198,411.960987654321,398.580740740741,386.810864197531,371.285432098765,403.681481481481,383.717530864198,419.12987654321,394.011851851852,414.298271604938,395.192098765432,433.833580246914,410.611358024691,440.378765432099,418.555061728395,150.294814814815,148.990617283951,150.472592592593,148.982222222222,148.148148148148,148.897777777778,147.662716049383,150.377777777778,149.748641975309,149.686419753086,150.98024691358,150.704691358025,152.925925925926,152.016790123457,156.643456790123,156.994074074074,168.604938271605,162.303209876543,170.96987654321,175.946666666667
423.672592592593,403.371851851852,419.654814814815,400.313580246914,401.025185185185,386.514074074074,414.35950617284,400.263209876543,389.037530864198,373.621728395062,404.000493827161,384.644938271605,419.359012345679,394.565925925926,415.926913580247,397.676543209877,435.835555555556,413.143209876543,442.364938271605,421.431604938272,150.344197530864,149.816790123457,151.936296296296,150.374814814815,148.216296296296,149.60987654321,148.162962962963,152.002962962963,150.748148148148,150.263209876543,152.787654320988,151.624197530864,155.897283950617,154.288395061728,161.764938271605,161.163950617284,181.79950617284,171.375308641975,184.322962962963,191.86962962963
426.593086419753,406.591111111111,422.064691358025,402.480987654321,403.203456790124,388.613827160494,414.117037037037,400.988641975309,389.788148148148,375.311604938272,406.169382716049,386.517037037037,422.087407407407,395.886913580247,417.397530864198,398.25037037037,438.35012345679,414.204444444444,442.413333333333,422.840987654321,151.83950617284,151.014320987654,152.737777777778,151.360493827161,149.557530864198,151.267160493827,149.036049382716,153.902716049383,152.404938271605,152.323456790123,154.866666666667,153.581234567901,159.354074074074,158.036049382716,168.426666666667,168.44,199.453827160494,184.337283950617,201.423703703704,214.625679012346
